Cycle: (Cycle #)
Experiment #: 7
Proposal ID: 31767
Instrument: HB2D
Experiment Title: Fumi SEMSANS
Session Start Time: 09/06/2023  12:50:01 PM

Parameters Logged:
Device Name	Timestamp	Value
ac_1_current	09/06/2023  07:10:09 PM	5.0008
up_2_current	09/06/2023  07:10:09 PM	5.0033
up_1_current	09/06/2023  07:10:09 PM	9.6203
ac_2_current	09/06/2023  07:10:09 PM	10.3421
down_1_current	09/06/2023  07:10:09 PM	-0.0006
down_2_current	09/06/2023  07:11:09 PM	0.0027
ac_1_current	09/06/2023  07:11:09 PM	5.0008
up_2_current	09/06/2023  07:11:09 PM	5.0032
up_1_current	09/06/2023  07:11:09 PM	9.6204
ac_2_current	09/06/2023  07:11:09 PM	10.3421
down_1_current	09/06/2023  07:11:09 PM	-0.0006
down_2_current	09/06/2023  07:12:09 PM	0.0026
ac_1_current	09/06/2023  07:12:09 PM	5.0008
up_2_current	09/06/2023  07:12:09 PM	5.0033
up_1_current	09/06/2023  07:12:09 PM	9.6204
ac_2_current	09/06/2023  07:12:09 PM	10.3421
down_1_current	09/06/2023  07:12:09 PM	-0.0004
down_2_current	09/06/2023  07:13:09 PM	0.0027
ac_1_current	09/06/2023  07:13:09 PM	5.0008
up_2_current	09/06/2023  07:13:09 PM	5.0033
up_1_current	09/06/2023  07:13:09 PM	9.6204
ac_2_current	09/06/2023  07:13:09 PM	10.3421
down_1_current	09/06/2023  07:13:09 PM	-0.0006
down_2_current	09/06/2023  07:14:09 PM	0.0026
ac_1_current	09/06/2023  07:14:09 PM	5.0008
up_2_current	09/06/2023  07:14:09 PM	5.0033
up_1_current	09/06/2023  07:14:09 PM	9.6203
ac_2_current	09/06/2023  07:14:09 PM	10.3421
down_1_current	09/06/2023  07:14:09 PM	-0.0004
down_2_current	09/06/2023  07:15:09 PM	0.0026
ac_1_current	09/06/2023  07:15:09 PM	5.0008
up_2_current	09/06/2023  07:15:09 PM	5.0032
up_1_current	09/06/2023  07:15:09 PM	9.6203
ac_2_current	09/06/2023  07:15:09 PM	10.3421
down_1_current	09/06/2023  07:15:09 PM	-0.0006
down_2_current	09/06/2023  07:16:09 PM	0.0026
ac_1_current	09/06/2023  07:16:09 PM	5.0008
up_2_current	09/06/2023  07:16:09 PM	5.0033
up_1_current	09/06/2023  07:16:09 PM	9.6204
ac_2_current	09/06/2023  07:16:09 PM	10.3421
down_1_current	09/06/2023  07:16:09 PM	-0.0004
down_2_current	09/06/2023  07:17:09 PM	0.0026
ac_1_current	09/06/2023  07:17:09 PM	5.0008
up_2_current	09/06/2023  07:17:09 PM	5.0033
up_1_current	09/06/2023  07:17:09 PM	10.3898
ac_2_current	09/06/2023  07:17:09 PM	11.1621
down_1_current	09/06/2023  07:17:09 PM	-0.0006
down_2_current	09/06/2023  07:18:10 PM	0.0026
ac_1_current	09/06/2023  07:18:10 PM	5.0008
up_2_current	09/06/2023  07:18:10 PM	5.0033
up_1_current	09/06/2023  07:18:10 PM	10.3898
ac_2_current	09/06/2023  07:18:10 PM	11.1621
down_1_current	09/06/2023  07:18:10 PM	-0.0005
down_2_current	09/06/2023  07:19:11 PM	0.0026
ac_1_current	09/06/2023  07:19:11 PM	5.0008
up_2_current	09/06/2023  07:19:11 PM	5.0033
up_1_current	09/06/2023  07:19:11 PM	10.3898
ac_2_current	09/06/2023  07:19:11 PM	11.1621
down_1_current	09/06/2023  07:19:11 PM	-0.0005
down_2_current	09/06/2023  07:20:12 PM	0.0026
ac_1_current	09/06/2023  07:20:12 PM	5.0008
up_2_current	09/06/2023  07:20:12 PM	5.0033
up_1_current	09/06/2023  07:20:12 PM	10.3898
ac_2_current	09/06/2023  07:20:12 PM	11.1621
down_1_current	09/06/2023  07:20:12 PM	-0.0004
down_2_current	09/06/2023  07:21:12 PM	0.0026
ac_1_current	09/06/2023  07:21:12 PM	5.0008
up_2_current	09/06/2023  07:21:12 PM	5.0033
up_1_current	09/06/2023  07:21:12 PM	10.3898
ac_2_current	09/06/2023  07:21:12 PM	11.1621
down_1_current	09/06/2023  07:21:12 PM	-0.0004
down_2_current	09/06/2023  07:22:12 PM	0.0026
ac_1_current	09/06/2023  07:22:12 PM	5.0008
up_2_current	09/06/2023  07:22:12 PM	5.0033
up_1_current	09/06/2023  07:22:12 PM	10.3898
ac_2_current	09/06/2023  07:22:12 PM	11.1621
down_1_current	09/06/2023  07:22:12 PM	-0.0006
down_2_current	09/06/2023  07:23:13 PM	0.0026
ac_1_current	09/06/2023  07:23:13 PM	5.0008
up_2_current	09/06/2023  07:23:13 PM	5.0033
up_1_current	09/06/2023  07:23:13 PM	10.3898
ac_2_current	09/06/2023  07:23:13 PM	11.1621
down_1_current	09/06/2023  07:23:13 PM	-0.0005
down_2_current	09/06/2023  07:24:13 PM	0.0026
ac_1_current	09/06/2023  07:24:13 PM	5.0008
up_2_current	09/06/2023  07:24:13 PM	5.0033
up_1_current	09/06/2023  07:24:13 PM	10.3898
ac_2_current	09/06/2023  07:24:13 PM	11.1621
down_1_current	09/06/2023  07:24:13 PM	-0.0004
down_2_current	09/06/2023  07:25:13 PM	0.0026
ac_1_current	09/06/2023  07:25:13 PM	5.0008
up_2_current	09/06/2023  07:25:13 PM	5.0033
up_1_current	09/06/2023  07:25:13 PM	10.3898
ac_2_current	09/06/2023  07:25:13 PM	11.1621
down_1_current	09/06/2023  07:25:13 PM	-0.0004
down_2_current	09/06/2023  07:26:13 PM	0.0026
ac_1_current	09/06/2023  07:26:13 PM	5.0008
up_2_current	09/06/2023  07:26:13 PM	5.0033
up_1_current	09/06/2023  07:26:13 PM	10.3898
ac_2_current	09/06/2023  07:26:13 PM	11.1621
down_1_current	09/06/2023  07:26:13 PM	-0.0006
down_2_current	09/06/2023  07:27:13 PM	0.0026
ac_1_current	09/06/2023  07:27:13 PM	5.0008
up_2_current	09/06/2023  07:27:13 PM	5.0033
up_1_current	09/06/2023  07:27:13 PM	10.3898
ac_2_current	09/06/2023  07:27:13 PM	11.1621
down_1_current	09/06/2023  07:27:13 PM	-0.0004
down_2_current	09/06/2023  07:28:13 PM	0.0026
ac_1_current	09/06/2023  07:28:13 PM	5.0008
up_2_current	09/06/2023  07:28:13 PM	5.0033
up_1_current	09/06/2023  07:28:13 PM	11.1600
ac_2_current	09/06/2023  07:28:13 PM	11.9923
down_1_current	09/06/2023  07:28:13 PM	-0.0005
down_2_current	09/06/2023  07:29:14 PM	0.0026
ac_1_current	09/06/2023  07:29:14 PM	5.0008
up_2_current	09/06/2023  07:29:14 PM	5.0032
up_1_current	09/06/2023  07:29:14 PM	11.1600
ac_2_current	09/06/2023  07:29:14 PM	11.9924
down_1_current	09/06/2023  07:29:14 PM	-0.0006
down_2_current	09/06/2023  07:30:15 PM	0.0026
ac_1_current	09/06/2023  07:30:15 PM	5.0008
up_2_current	09/06/2023  07:30:15 PM	5.0033
up_1_current	09/06/2023  07:30:15 PM	11.1600
ac_2_current	09/06/2023  07:30:15 PM	11.9923
down_1_current	09/06/2023  07:30:15 PM	-0.0005
down_2_current	09/06/2023  07:31:16 PM	0.0026
ac_1_current	09/06/2023  07:31:16 PM	5.0008
up_2_current	09/06/2023  07:31:16 PM	5.0033
up_1_current	09/06/2023  07:31:16 PM	11.1600
ac_2_current	09/06/2023  07:31:16 PM	11.9923
down_1_current	09/06/2023  07:31:16 PM	-0.0005
down_2_current	09/06/2023  07:32:17 PM	0.0026
ac_1_current	09/06/2023  07:32:17 PM	5.0008
up_2_current	09/06/2023  07:32:17 PM	5.0033
up_1_current	09/06/2023  07:32:17 PM	11.1600
ac_2_current	09/06/2023  07:32:17 PM	11.9924
down_1_current	09/06/2023  07:32:17 PM	-0.0005
down_2_current	09/06/2023  07:33:17 PM	0.0026
ac_1_current	09/06/2023  07:33:17 PM	5.0008
up_2_current	09/06/2023  07:33:17 PM	5.0033
up_1_current	09/06/2023  07:33:17 PM	11.1600
ac_2_current	09/06/2023  07:33:17 PM	11.9924
down_1_current	09/06/2023  07:33:17 PM	-0.0006
down_2_current	09/06/2023  07:34:17 PM	0.0026
ac_1_current	09/06/2023  07:34:17 PM	5.0008
up_2_current	09/06/2023  07:34:17 PM	5.0033
up_1_current	09/06/2023  07:34:17 PM	11.1600
ac_2_current	09/06/2023  07:34:17 PM	11.9924
down_1_current	09/06/2023  07:34:17 PM	-0.0006
down_2_current	09/06/2023  07:35:17 PM	0.0026
ac_1_current	09/06/2023  07:35:17 PM	5.0008
up_2_current	09/06/2023  07:35:17 PM	5.0033
up_1_current	09/06/2023  07:35:17 PM	11.1600
ac_2_current	09/06/2023  07:35:17 PM	11.9924
down_1_current	09/06/2023  07:35:17 PM	-0.0005
down_2_current	09/06/2023  07:36:17 PM	0.0026
ac_1_current	09/06/2023  07:36:17 PM	5.0008
up_2_current	09/06/2023  07:36:17 PM	5.0033
up_1_current	09/06/2023  07:36:17 PM	11.1600
ac_2_current	09/06/2023  07:36:17 PM	11.9923
down_1_current	09/06/2023  07:36:17 PM	-0.0006
down_2_current	09/06/2023  07:37:17 PM	0.0026
ac_1_current	09/06/2023  07:37:17 PM	5.0008
up_2_current	09/06/2023  07:37:17 PM	5.0033
up_1_current	09/06/2023  07:37:17 PM	11.1600
ac_2_current	09/06/2023  07:37:17 PM	11.9923
down_1_current	09/06/2023  07:37:17 PM	-0.0004
down_2_current	09/06/2023  07:38:17 PM	0.0026
ac_1_current	09/06/2023  07:38:17 PM	5.0008
up_2_current	09/06/2023  07:38:17 PM	5.0033
up_1_current	09/06/2023  07:38:17 PM	11.1600
ac_2_current	09/06/2023  07:38:17 PM	11.9923
down_1_current	09/06/2023  07:38:17 PM	-0.0005
down_2_current	09/06/2023  07:39:17 PM	0.0026
ac_1_current	09/06/2023  07:39:17 PM	5.0008
up_2_current	09/06/2023  07:39:17 PM	5.0033
up_1_current	09/06/2023  07:39:17 PM	11.9197
ac_2_current	09/06/2023  07:39:17 PM	12.8221
down_1_current	09/06/2023  07:39:17 PM	-0.0004
down_2_current	09/06/2023  07:40:17 PM	0.0026
ac_1_current	09/06/2023  07:40:17 PM	5.0008
up_2_current	09/06/2023  07:40:17 PM	5.0033
up_1_current	09/06/2023  07:40:17 PM	11.9197
ac_2_current	09/06/2023  07:40:17 PM	12.8221
down_1_current	09/06/2023  07:40:17 PM	-0.0005
down_2_current	09/06/2023  07:41:18 PM	0.0026
ac_1_current	09/06/2023  07:41:18 PM	5.0008
up_2_current	09/06/2023  07:41:18 PM	5.0033
up_1_current	09/06/2023  07:41:18 PM	11.9197
ac_2_current	09/06/2023  07:41:18 PM	12.8221
down_1_current	09/06/2023  07:41:18 PM	-0.0005
down_2_current	09/06/2023  07:42:18 PM	0.0026
ac_1_current	09/06/2023  07:42:18 PM	5.0008
up_2_current	09/06/2023  07:42:18 PM	5.0033
up_1_current	09/06/2023  07:42:18 PM	11.9197
ac_2_current	09/06/2023  07:42:18 PM	12.8223
down_1_current	09/06/2023  07:42:18 PM	-0.0006
down_2_current	09/06/2023  07:43:18 PM	0.0026
ac_1_current	09/06/2023  07:43:18 PM	5.0008
up_2_current	09/06/2023  07:43:18 PM	5.0033
up_1_current	09/06/2023  07:43:18 PM	11.9197
ac_2_current	09/06/2023  07:43:18 PM	12.8223
down_1_current	09/06/2023  07:43:18 PM	-0.0005
down_2_current	09/06/2023  07:44:18 PM	0.0026
ac_1_current	09/06/2023  07:44:18 PM	5.0008
up_2_current	09/06/2023  07:44:18 PM	5.0033
up_1_current	09/06/2023  07:44:18 PM	11.9198
ac_2_current	09/06/2023  07:44:18 PM	12.8223
down_1_current	09/06/2023  07:44:18 PM	-0.0004
down_2_current	09/06/2023  07:45:18 PM	0.0026
ac_1_current	09/06/2023  07:45:18 PM	5.0008
up_2_current	09/06/2023  07:45:18 PM	5.0033
up_1_current	09/06/2023  07:45:18 PM	11.9197
ac_2_current	09/06/2023  07:45:18 PM	12.8223
down_1_current	09/06/2023  07:45:18 PM	-0.0005
down_2_current	09/06/2023  07:46:18 PM	0.0026
ac_1_current	09/06/2023  07:46:18 PM	5.0008
up_2_current	09/06/2023  07:46:18 PM	5.0033
up_1_current	09/06/2023  07:46:18 PM	11.9197
ac_2_current	09/06/2023  07:46:18 PM	12.8223
down_1_current	09/06/2023  07:46:18 PM	-0.0006
down_2_current	09/06/2023  07:47:19 PM	0.0026
ac_1_current	09/06/2023  07:47:19 PM	5.0008
up_2_current	09/06/2023  07:47:19 PM	5.0033
up_1_current	09/06/2023  07:47:19 PM	11.9197
ac_2_current	09/06/2023  07:47:19 PM	12.8223
down_1_current	09/06/2023  07:47:19 PM	-0.0006
down_2_current	09/06/2023  07:48:20 PM	0.0026
ac_1_current	09/06/2023  07:48:20 PM	5.0008
up_2_current	09/06/2023  07:48:20 PM	5.0033
up_1_current	09/06/2023  07:48:20 PM	11.9197
ac_2_current	09/06/2023  07:48:20 PM	12.8223
down_1_current	09/06/2023  07:48:20 PM	-0.0006
down_2_current	09/06/2023  07:49:21 PM	0.0026
ac_1_current	09/06/2023  07:49:21 PM	5.0008
up_2_current	09/06/2023  07:49:21 PM	5.0033
up_1_current	09/06/2023  07:49:21 PM	11.9197
ac_2_current	09/06/2023  07:49:21 PM	12.8223
down_1_current	09/06/2023  07:49:21 PM	-0.0005
down_2_current	09/06/2023  07:50:22 PM	0.0026
ac_1_current	09/06/2023  07:50:22 PM	5.0008
up_2_current	09/06/2023  07:50:22 PM	5.0033
up_1_current	09/06/2023  07:50:22 PM	12.6902
ac_2_current	09/06/2023  07:50:22 PM	13.6526
down_1_current	09/06/2023  07:50:22 PM	-0.0006
down_2_current	09/06/2023  07:51:22 PM	0.0026
ac_1_current	09/06/2023  07:51:22 PM	5.0008
up_2_current	09/06/2023  07:51:22 PM	5.0033
up_1_current	09/06/2023  07:51:22 PM	12.6902
ac_2_current	09/06/2023  07:51:22 PM	13.6526
down_1_current	09/06/2023  07:51:22 PM	-0.0004
down_2_current	09/06/2023  07:52:22 PM	0.0026
ac_1_current	09/06/2023  07:52:22 PM	5.0008
up_2_current	09/06/2023  07:52:22 PM	5.0033
up_1_current	09/06/2023  07:52:22 PM	12.6902
ac_2_current	09/06/2023  07:52:22 PM	13.6526
down_1_current	09/06/2023  07:52:22 PM	-0.0006
down_2_current	09/06/2023  07:53:22 PM	0.0026
ac_1_current	09/06/2023  07:53:22 PM	5.0008
up_2_current	09/06/2023  07:53:22 PM	5.0033
up_1_current	09/06/2023  07:53:22 PM	12.6902
ac_2_current	09/06/2023  07:53:22 PM	13.6526
down_1_current	09/06/2023  07:53:22 PM	-0.0005
down_2_current	09/06/2023  07:54:22 PM	0.0026
ac_1_current	09/06/2023  07:54:22 PM	5.0008
up_2_current	09/06/2023  07:54:22 PM	5.0034
up_1_current	09/06/2023  07:54:22 PM	12.6902
ac_2_current	09/06/2023  07:54:22 PM	13.6526
down_1_current	09/06/2023  07:54:22 PM	-0.0006
down_2_current	09/06/2023  07:55:22 PM	0.0026
ac_1_current	09/06/2023  07:55:22 PM	5.0008
up_2_current	09/06/2023  07:55:22 PM	5.0033
up_1_current	09/06/2023  07:55:22 PM	12.6902
ac_2_current	09/06/2023  07:55:22 PM	13.6526
down_1_current	09/06/2023  07:55:22 PM	-0.0004
down_2_current	09/06/2023  07:56:22 PM	0.0026
ac_1_current	09/06/2023  07:56:22 PM	5.0008
up_2_current	09/06/2023  07:56:22 PM	5.0033
up_1_current	09/06/2023  07:56:22 PM	12.6902
ac_2_current	09/06/2023  07:56:22 PM	13.6526
down_1_current	09/06/2023  07:56:22 PM	-0.0005
down_2_current	09/06/2023  07:57:22 PM	0.0026
ac_1_current	09/06/2023  07:57:22 PM	5.0008
up_2_current	09/06/2023  07:57:22 PM	5.0033
up_1_current	09/06/2023  07:57:22 PM	12.6902
ac_2_current	09/06/2023  07:57:22 PM	13.6526
down_1_current	09/06/2023  07:57:22 PM	-0.0005
down_2_current	09/06/2023  07:58:22 PM	0.0026
ac_1_current	09/06/2023  07:58:22 PM	5.0007
up_2_current	09/06/2023  07:58:22 PM	5.0033
up_1_current	09/06/2023  07:58:22 PM	12.6902
ac_2_current	09/06/2023  07:58:22 PM	13.6526
down_1_current	09/06/2023  07:58:22 PM	-0.0006
down_2_current	09/06/2023  07:59:22 PM	0.0026
ac_1_current	09/06/2023  07:59:22 PM	5.0008
up_2_current	09/06/2023  07:59:22 PM	5.0033
up_1_current	09/06/2023  07:59:22 PM	12.6902
ac_2_current	09/06/2023  07:59:22 PM	13.6526
down_1_current	09/06/2023  07:59:22 PM	-0.0005
down_2_current	09/06/2023  08:00:22 PM	0.0026
ac_1_current	09/06/2023  08:00:22 PM	5.0007
up_2_current	09/06/2023  08:00:22 PM	5.0034
up_1_current	09/06/2023  08:00:22 PM	12.6902
ac_2_current	09/06/2023  08:00:22 PM	13.6526
down_1_current	09/06/2023  08:00:22 PM	-0.0005
down_2_current	09/06/2023  08:01:22 PM	0.0026
ac_1_current	09/06/2023  08:01:22 PM	5.0008
up_2_current	09/06/2023  08:01:22 PM	5.0034
up_1_current	09/06/2023  08:01:22 PM	13.4602
ac_2_current	09/06/2023  08:01:22 PM	14.4723
down_1_current	09/06/2023  08:01:22 PM	-0.0005
down_2_current	09/06/2023  08:02:22 PM	0.0027
ac_1_current	09/06/2023  08:02:22 PM	5.0008
up_2_current	09/06/2023  08:02:22 PM	5.0034
up_1_current	09/06/2023  08:02:22 PM	13.4602
ac_2_current	09/06/2023  08:02:22 PM	14.4723
down_1_current	09/06/2023  08:02:22 PM	-0.0005
down_2_current	09/06/2023  08:03:22 PM	0.0026
ac_1_current	09/06/2023  08:03:22 PM	5.0008
up_2_current	09/06/2023  08:03:22 PM	5.0034
up_1_current	09/06/2023  08:03:22 PM	13.4602
ac_2_current	09/06/2023  08:03:22 PM	14.4724
down_1_current	09/06/2023  08:03:22 PM	-0.0005
down_2_current	09/06/2023  08:04:22 PM	0.0026
ac_1_current	09/06/2023  08:04:22 PM	5.0008
up_2_current	09/06/2023  08:04:22 PM	5.0034
up_1_current	09/06/2023  08:04:22 PM	13.4602
ac_2_current	09/06/2023  08:04:22 PM	14.4723
down_1_current	09/06/2023  08:04:22 PM	-0.0006
down_2_current	09/06/2023  08:05:22 PM	0.0026
ac_1_current	09/06/2023  08:05:22 PM	5.0008
up_2_current	09/06/2023  08:05:22 PM	5.0034
up_1_current	09/06/2023  08:05:22 PM	13.4602
ac_2_current	09/06/2023  08:05:22 PM	14.4723
down_1_current	09/06/2023  08:05:22 PM	-0.0006
down_2_current	09/06/2023  08:06:22 PM	0.0026
ac_1_current	09/06/2023  08:06:22 PM	5.0008
up_2_current	09/06/2023  08:06:22 PM	5.0033
up_1_current	09/06/2023  08:06:22 PM	13.4602
ac_2_current	09/06/2023  08:06:22 PM	14.4723
down_1_current	09/06/2023  08:06:22 PM	-0.0004
down_2_current	09/06/2023  08:07:22 PM	0.0026
ac_1_current	09/06/2023  08:07:22 PM	5.0008
up_2_current	09/06/2023  08:07:22 PM	5.0034
up_1_current	09/06/2023  08:07:22 PM	13.4602
ac_2_current	09/06/2023  08:07:22 PM	14.4723
down_1_current	09/06/2023  08:07:22 PM	-0.0006
down_2_current	09/06/2023  08:08:22 PM	0.0026
ac_1_current	09/06/2023  08:08:22 PM	5.0008
up_2_current	09/06/2023  08:08:22 PM	5.0034
up_1_current	09/06/2023  08:08:22 PM	13.4602
ac_2_current	09/06/2023  08:08:22 PM	14.4724
down_1_current	09/06/2023  08:08:22 PM	-0.0005
down_2_current	09/06/2023  08:09:22 PM	0.0026
ac_1_current	09/06/2023  08:09:22 PM	5.0008
up_2_current	09/06/2023  08:09:22 PM	5.0034
up_1_current	09/06/2023  08:09:22 PM	13.4602
ac_2_current	09/06/2023  08:09:22 PM	14.4723
down_1_current	09/06/2023  08:09:22 PM	-0.0006
down_2_current	09/06/2023  08:10:22 PM	0.0026
ac_1_current	09/06/2023  08:10:22 PM	5.0008
up_2_current	09/06/2023  08:10:22 PM	5.0033
up_1_current	09/06/2023  08:10:22 PM	13.4602
ac_2_current	09/06/2023  08:10:22 PM	14.4724
down_1_current	09/06/2023  08:10:22 PM	-0.0005
down_2_current	09/06/2023  08:11:22 PM	0.0026
ac_1_current	09/06/2023  08:11:22 PM	5.0008
up_2_current	09/06/2023  08:11:22 PM	5.0033
up_1_current	09/06/2023  08:11:22 PM	13.4602
ac_2_current	09/06/2023  08:11:22 PM	14.4724
down_1_current	09/06/2023  08:11:22 PM	-0.0006
down_2_current	09/06/2023  08:12:22 PM	0.0026
ac_1_current	09/06/2023  08:12:22 PM	5.0007
up_2_current	09/06/2023  08:12:22 PM	5.0034
up_1_current	09/06/2023  08:12:22 PM	14.2303
ac_2_current	09/06/2023  08:12:22 PM	15.3021
down_1_current	09/06/2023  08:12:22 PM	-0.0004
down_2_current	09/06/2023  08:13:22 PM	0.0027
ac_1_current	09/06/2023  08:13:22 PM	5.0007
up_2_current	09/06/2023  08:13:22 PM	5.0034
up_1_current	09/06/2023  08:13:22 PM	14.2302
ac_2_current	09/06/2023  08:13:22 PM	15.3021
down_1_current	09/06/2023  08:13:22 PM	-0.0004
down_2_current	09/06/2023  08:14:22 PM	0.0026
ac_1_current	09/06/2023  08:14:22 PM	5.0008
up_2_current	09/06/2023  08:14:22 PM	5.0034
up_1_current	09/06/2023  08:14:22 PM	14.2302
ac_2_current	09/06/2023  08:14:22 PM	15.3021
down_1_current	09/06/2023  08:14:22 PM	-0.0004
down_2_current	09/06/2023  08:15:22 PM	0.0026
ac_1_current	09/06/2023  08:15:22 PM	5.0008
up_2_current	09/06/2023  08:15:22 PM	5.0033
up_1_current	09/06/2023  08:15:22 PM	14.2302
ac_2_current	09/06/2023  08:15:22 PM	15.3021
down_1_current	09/06/2023  08:15:22 PM	-0.0004
down_2_current	09/06/2023  08:16:22 PM	0.0026
ac_1_current	09/06/2023  08:16:22 PM	5.0008
up_2_current	09/06/2023  08:16:22 PM	5.0034
up_1_current	09/06/2023  08:16:22 PM	14.2302
ac_2_current	09/06/2023  08:16:22 PM	15.3021
down_1_current	09/06/2023  08:16:22 PM	-0.0005
down_2_current	09/06/2023  08:17:23 PM	0.0026
ac_1_current	09/06/2023  08:17:23 PM	5.0008
up_2_current	09/06/2023  08:17:23 PM	5.0034
up_1_current	09/06/2023  08:17:23 PM	14.2303
ac_2_current	09/06/2023  08:17:23 PM	15.3021
down_1_current	09/06/2023  08:17:23 PM	-0.0006
down_2_current	09/06/2023  08:18:23 PM	0.0026
ac_1_current	09/06/2023  08:18:23 PM	5.0008
up_2_current	09/06/2023  08:18:23 PM	5.0033
up_1_current	09/06/2023  08:18:23 PM	14.2302
ac_2_current	09/06/2023  08:18:23 PM	15.3021
down_1_current	09/06/2023  08:18:23 PM	-0.0005
down_2_current	09/06/2023  08:19:23 PM	0.0026
ac_1_current	09/06/2023  08:19:23 PM	5.0008
up_2_current	09/06/2023  08:19:23 PM	5.0034
up_1_current	09/06/2023  08:19:23 PM	14.2302
ac_2_current	09/06/2023  08:19:23 PM	15.3021
down_1_current	09/06/2023  08:19:23 PM	-0.0004
down_2_current	09/06/2023  08:20:23 PM	0.0026
ac_1_current	09/06/2023  08:20:23 PM	5.0007
up_2_current	09/06/2023  08:20:23 PM	5.0033
up_1_current	09/06/2023  08:20:23 PM	14.2302
ac_2_current	09/06/2023  08:20:23 PM	15.3021
down_1_current	09/06/2023  08:20:23 PM	-0.0004
down_2_current	09/06/2023  08:21:23 PM	0.0026
ac_1_current	09/06/2023  08:21:23 PM	5.0008
up_2_current	09/06/2023  08:21:23 PM	5.0033
up_1_current	09/06/2023  08:21:23 PM	14.2302
ac_2_current	09/06/2023  08:21:23 PM	15.3022
down_1_current	09/06/2023  08:21:23 PM	-0.0006
down_2_current	09/06/2023  08:22:24 PM	0.0026
ac_1_current	09/06/2023  08:22:24 PM	5.0008
up_2_current	09/06/2023  08:22:24 PM	5.0034
up_1_current	09/06/2023  08:22:24 PM	14.2302
ac_2_current	09/06/2023  08:22:24 PM	15.3021
down_1_current	09/06/2023  08:22:24 PM	-0.0005
down_2_current	09/06/2023  08:23:24 PM	0.0026
ac_1_current	09/06/2023  08:23:24 PM	5.0008
up_2_current	09/06/2023  08:23:24 PM	5.0034
up_1_current	09/06/2023  08:23:24 PM	15.0000
ac_2_current	09/06/2023  08:23:24 PM	16.1322
down_1_current	09/06/2023  08:23:24 PM	-0.0004
down_2_current	09/06/2023  08:24:24 PM	0.0026
ac_1_current	09/06/2023  08:24:24 PM	5.0008
up_2_current	09/06/2023  08:24:24 PM	5.0034
up_1_current	09/06/2023  08:24:24 PM	15.0000
ac_2_current	09/06/2023  08:24:24 PM	16.1322
down_1_current	09/06/2023  08:24:24 PM	-0.0004
down_2_current	09/06/2023  08:25:24 PM	0.0026
ac_1_current	09/06/2023  08:25:24 PM	5.0008
up_2_current	09/06/2023  08:25:24 PM	5.0034
up_1_current	09/06/2023  08:25:24 PM	15.0000
ac_2_current	09/06/2023  08:25:24 PM	16.1322
down_1_current	09/06/2023  08:25:24 PM	-0.0005
down_2_current	09/06/2023  08:26:24 PM	0.0026
ac_1_current	09/06/2023  08:26:24 PM	5.0008
up_2_current	09/06/2023  08:26:24 PM	5.0034
up_1_current	09/06/2023  08:26:24 PM	15.0000
ac_2_current	09/06/2023  08:26:24 PM	16.1322
down_1_current	09/06/2023  08:26:24 PM	-0.0005
down_2_current	09/06/2023  08:27:24 PM	0.0027
ac_1_current	09/06/2023  08:27:24 PM	5.0008
up_2_current	09/06/2023  08:27:24 PM	5.0033
up_1_current	09/06/2023  08:27:24 PM	15.0000
ac_2_current	09/06/2023  08:27:24 PM	16.1323
down_1_current	09/06/2023  08:27:24 PM	-0.0004
down_2_current	09/06/2023  08:28:25 PM	0.0026
ac_1_current	09/06/2023  08:28:25 PM	5.0008
up_2_current	09/06/2023  08:28:25 PM	5.0034
up_1_current	09/06/2023  08:28:25 PM	15.0000
ac_2_current	09/06/2023  08:28:25 PM	16.1322
down_1_current	09/06/2023  08:28:25 PM	-0.0005
down_2_current	09/06/2023  08:29:26 PM	0.0027
ac_1_current	09/06/2023  08:29:26 PM	5.0008
up_2_current	09/06/2023  08:29:26 PM	5.0034
up_1_current	09/06/2023  08:29:26 PM	15.0000
ac_2_current	09/06/2023  08:29:26 PM	16.1322
down_1_current	09/06/2023  08:29:26 PM	-0.0004
down_2_current	09/06/2023  08:30:27 PM	0.0026
ac_1_current	09/06/2023  08:30:27 PM	5.0008
up_2_current	09/06/2023  08:30:27 PM	5.0034
up_1_current	09/06/2023  08:30:27 PM	15.0000
ac_2_current	09/06/2023  08:30:27 PM	16.1322
down_1_current	09/06/2023  08:30:27 PM	-0.0005
down_2_current	09/06/2023  08:31:27 PM	0.0026
ac_1_current	09/06/2023  08:31:27 PM	5.0008
up_2_current	09/06/2023  08:31:27 PM	5.0034
up_1_current	09/06/2023  08:31:27 PM	15.0000
ac_2_current	09/06/2023  08:31:27 PM	16.1322
down_1_current	09/06/2023  08:31:27 PM	-0.0006
down_2_current	09/06/2023  08:32:27 PM	0.0026
ac_1_current	09/06/2023  08:32:27 PM	5.0008
up_2_current	09/06/2023  08:32:27 PM	5.0034
up_1_current	09/06/2023  08:32:27 PM	15.0000
ac_2_current	09/06/2023  08:32:27 PM	16.1322
down_1_current	09/06/2023  08:32:27 PM	-0.0006
down_2_current	09/06/2023  08:33:27 PM	0.0026
ac_1_current	09/06/2023  08:33:27 PM	5.0008
up_2_current	09/06/2023  08:33:27 PM	5.0034
up_1_current	09/06/2023  08:33:27 PM	15.0000
ac_2_current	09/06/2023  08:33:27 PM	16.1322
down_1_current	09/06/2023  08:33:27 PM	-0.0006
down_2_current	09/06/2023  08:34:27 PM	0.0026
ac_1_current	09/06/2023  08:34:27 PM	5.0008
